TEST,VARIANT,STATE,SIZE,TIME (In Ms)
19156,Randomized,Descending,10000,7.1056
19157,Randomized,Descending,10000,6.1256
19158,Randomized,Descending,10000,7.2668
19159,Randomized,Descending,10000,6.1727
19160,Randomized,Descending,10000,6.4713
19161,Randomized,Descending,10000,9.1911
19162,Randomized,Descending,10000,7.9685
19163,Randomized,Descending,10000,7.9081
19164,Randomized,Descending,10000,7.8168
19165,Randomized,Descending,10000,9.7858
19166,Randomized,Descending,10000,6.2485
19167,Randomized,Descending,10000,7.7235
19168,Randomized,Descending,10000,6.3157
19169,Randomized,Descending,10000,6.8632
19170,Randomized,Descending,10000,8.7936
19171,Randomized,Descending,10000,6.6086
19172,Randomized,Descending,10000,7.6799
19173,Randomized,Descending,10000,10.8582
19174,Randomized,Descending,10000,6.7894
19175,Randomized,Descending,10000,7.1407
19176,Randomized,Descending,10000,9.7886
19177,Randomized,Descending,10000,7.2087
19178,Randomized,Descending,10000,6.7175
19179,Randomized,Descending,10000,5.9174
19180,Randomized,Descending,10000,7.5619
19181,Randomized,Descending,10000,8.005
19182,Randomized,Descending,10000,8.5073
19183,Randomized,Descending,10000,7.2306
19184,Randomized,Descending,10000,7.38
19185,Randomized,Descending,10000,6.9749
19186,Randomized,Descending,10000,7.1158
19187,Randomized,Descending,10000,9.1967
19188,Randomized,Descending,10000,8.7202
19189,Randomized,Descending,10000,7.8626
19190,Randomized,Descending,10000,7.5906
19191,Randomized,Descending,10000,8.1958
19192,Randomized,Descending,10000,6.6044
19193,Randomized,Descending,10000,8.1304
19194,Randomized,Descending,10000,6.2791
19195,Randomized,Descending,10000,8.2044
19196,Randomized,Descending,10000,6.6142
19197,Randomized,Descending,10000,9.5477
19198,Randomized,Descending,10000,7.1362
19199,Randomized,Descending,10000,10.4375
19200,Randomized,Descending,10000,9.6097
19201,Randomized,Descending,10000,8.1413
19202,Randomized,Descending,10000,7.0813
19203,Randomized,Descending,10000,8.3243
19204,Randomized,Descending,10000,7.1422
19205,Randomized,Descending,10000,6.7475
19206,Randomized,Descending,10000,7.1807
19207,Randomized,Descending,10000,8.7429
19208,Randomized,Descending,10000,6.7006
19209,Randomized,Descending,10000,6.4778
19210,Randomized,Descending,10000,9.541
19211,Randomized,Descending,10000,13.785
19212,Randomized,Descending,10000,12.793
19213,Randomized,Descending,10000,10.5706
19214,Randomized,Descending,10000,10.8567
19215,Randomized,Descending,10000,6.6574
19216,Randomized,Descending,10000,7.572
19217,Randomized,Descending,10000,5.9085
19218,Randomized,Descending,10000,16.7295
19219,Randomized,Descending,10000,8.5219
19220,Randomized,Descending,10000,6.9337
19221,Randomized,Descending,10000,10.4737
19222,Randomized,Descending,10000,6.894
19223,Randomized,Descending,10000,9.6173
19224,Randomized,Descending,10000,6.3619
19225,Randomized,Descending,10000,7.2476
19226,Randomized,Descending,10000,6.3812
19227,Randomized,Descending,10000,6.7971
19228,Randomized,Descending,10000,8.6684
19229,Randomized,Descending,10000,7.6513
19230,Randomized,Descending,10000,8.7072
19231,Randomized,Descending,10000,9.6933
19232,Randomized,Descending,10000,9.4222
19233,Randomized,Descending,10000,8.4438
19234,Randomized,Descending,10000,9.2065
19235,Randomized,Descending,10000,9.231
19236,Randomized,Descending,10000,8.8758
19237,Randomized,Descending,10000,10.1845
19238,Randomized,Descending,10000,6.5648
19239,Randomized,Descending,10000,11.0943
19240,Randomized,Descending,10000,8.5595
19241,Randomized,Descending,10000,10.1138
19242,Randomized,Descending,10000,9.4008
19243,Randomized,Descending,10000,6.7578
19244,Randomized,Descending,10000,9.4748
19245,Randomized,Descending,10000,7.7763
19246,Randomized,Descending,10000,8.0432
19247,Randomized,Descending,10000,6.0841
19248,Randomized,Descending,10000,8.5479
19249,Randomized,Descending,10000,6.6268
19250,Randomized,Descending,10000,9.6963
19251,Randomized,Descending,10000,7.8322
19252,Randomized,Descending,10000,12.2995
19253,Randomized,Descending,10000,17.4838
19254,Randomized,Descending,10000,10.3298
19255,Randomized,Descending,10000,8.6181
19256,Randomized,Descending,10000,10.9158
19257,Randomized,Descending,10000,7.688
19258,Randomized,Descending,10000,9.672
19259,Randomized,Descending,10000,10.6065
19260,Randomized,Descending,10000,10.268
19261,Randomized,Descending,10000,8.2808
19262,Randomized,Descending,10000,8.8127
19263,Randomized,Descending,10000,10.044
19264,Randomized,Descending,10000,7.1782
19265,Randomized,Descending,10000,9.9236
19266,Randomized,Descending,10000,6.8895
19267,Randomized,Descending,10000,8.8347
19268,Randomized,Descending,10000,6.0464
19269,Randomized,Descending,10000,8.6531
19270,Randomized,Descending,10000,6.9877
19271,Randomized,Descending,10000,8.5922
19272,Randomized,Descending,10000,7.4766
19273,Randomized,Descending,10000,11.0426
19274,Randomized,Descending,10000,8.9934
19275,Randomized,Descending,10000,10.5665
19276,Randomized,Descending,10000,10.072
19277,Randomized,Descending,10000,7.4275
19278,Randomized,Descending,10000,7.818
19279,Randomized,Descending,10000,5.8042
19280,Randomized,Descending,10000,7.1183
19281,Randomized,Descending,10000,7.2818
19282,Randomized,Descending,10000,6.8019
19283,Randomized,Descending,10000,7.9084
19284,Randomized,Descending,10000,7.2724
19285,Randomized,Descending,10000,8.1165
19286,Randomized,Descending,10000,8.2152
19287,Randomized,Descending,10000,9.3701
19288,Randomized,Descending,10000,6.1294
19289,Randomized,Descending,10000,7.9546
19290,Randomized,Descending,10000,6.5211
19291,Randomized,Descending,10000,6.5988
19292,Randomized,Descending,10000,6.5403
19293,Randomized,Descending,10000,6.7736
19294,Randomized,Descending,10000,8.8755
19295,Randomized,Descending,10000,10.4785
19296,Randomized,Descending,10000,9.6036
19297,Randomized,Descending,10000,9.474
19298,Randomized,Descending,10000,7.1589
19299,Randomized,Descending,10000,10.4394
19300,Randomized,Descending,10000,9.3317
19301,Randomized,Descending,10000,9.3506
19302,Randomized,Descending,10000,9.6041
19303,Randomized,Descending,10000,10.5171
19304,Randomized,Descending,10000,9.8546
19305,Randomized,Descending,10000,8.1272
19306,Randomized,Descending,10000,14.5678
19307,Randomized,Descending,10000,7.4311
19308,Randomized,Descending,10000,7.8992
19309,Randomized,Descending,10000,10.09
19310,Randomized,Descending,10000,6.0593
19311,Randomized,Descending,10000,7.6397
19312,Randomized,Descending,10000,7.6692
19313,Randomized,Descending,10000,10.5329
19314,Randomized,Descending,10000,6.0917
19315,Randomized,Descending,10000,6.6415
19316,Randomized,Descending,10000,8.4462
19317,Randomized,Descending,10000,8.5551
19318,Randomized,Descending,10000,7.2156
19319,Randomized,Descending,10000,8.6551
19320,Randomized,Descending,10000,8.3485
19321,Randomized,Descending,10000,10.0434
19322,Randomized,Descending,10000,6.0913
19323,Randomized,Descending,10000,8.0223
19324,Randomized,Descending,10000,7.839
19325,Randomized,Descending,10000,6.4973
19326,Randomized,Descending,10000,7.8125
19327,Randomized,Descending,10000,6.5205
19328,Randomized,Descending,10000,6.8453
19329,Randomized,Descending,10000,6.6489
19330,Randomized,Descending,10000,8.7165
19331,Randomized,Descending,10000,8.6448
19332,Randomized,Descending,10000,7.8369
19333,Randomized,Descending,10000,7.8087
19334,Randomized,Descending,10000,8.8837
19335,Randomized,Descending,10000,6.666
19336,Randomized,Descending,10000,7.2506
19337,Randomized,Descending,10000,7.8411
19338,Randomized,Descending,10000,9.5934
19339,Randomized,Descending,10000,8.2084
19340,Randomized,Descending,10000,7.8953
19341,Randomized,Descending,10000,7.5366
19342,Randomized,Descending,10000,8.979
19343,Randomized,Descending,10000,10.3995
19344,Randomized,Descending,10000,12.1649
19345,Randomized,Descending,10000,7.1914
19346,Randomized,Descending,10000,6.4934
19347,Randomized,Descending,10000,6.206
19348,Randomized,Descending,10000,7.7142
19349,Randomized,Descending,10000,5.9226
19350,Randomized,Descending,10000,8.6843
19351,Randomized,Descending,10000,6.601
19352,Randomized,Descending,10000,6.3794
19353,Randomized,Descending,10000,8.6248
19354,Randomized,Descending,10000,6.6182
19355,Randomized,Descending,10000,9.1346
19356,Randomized,Descending,10000,7.8415
19357,Randomized,Descending,10000,8.0945
19358,Randomized,Descending,10000,6.8268
19359,Randomized,Descending,10000,7.8758
19360,Randomized,Descending,10000,7.8128
19361,Randomized,Descending,10000,7.1929
19362,Randomized,Descending,10000,6.0448
19363,Randomized,Descending,10000,10.6761
19364,Randomized,Descending,10000,9.1153
19365,Randomized,Descending,10000,7.0385
19366,Randomized,Descending,10000,6.98
19367,Randomized,Descending,10000,9.2401
19368,Randomized,Descending,10000,7.6466
19369,Randomized,Descending,10000,8.5945
19370,Randomized,Descending,10000,8.0756
19371,Randomized,Descending,10000,7.4367
19372,Randomized,Descending,10000,6.8636
19373,Randomized,Descending,10000,6.6602
19374,Randomized,Descending,10000,6.0126
19375,Randomized,Descending,10000,6.2459
19376,Randomized,Descending,10000,8.0128
19377,Randomized,Descending,10000,7.6477
19378,Randomized,Descending,10000,12.4597
19379,Randomized,Descending,10000,7.6551
19380,Randomized,Descending,10000,11.1223
19381,Randomized,Descending,10000,11.4018
19382,Randomized,Descending,10000,6.2485
19383,Randomized,Descending,10000,6.7832
19384,Randomized,Descending,10000,6.4074
19385,Randomized,Descending,10000,6.0762
19386,Randomized,Descending,10000,7.7972
19387,Randomized,Descending,10000,6.5194
19388,Randomized,Descending,10000,10.9984
19389,Randomized,Descending,10000,8.7924
19390,Randomized,Descending,10000,7.3929
19391,Randomized,Descending,10000,9.3133
19392,Randomized,Descending,10000,9.1726
19393,Randomized,Descending,10000,6.7727
19394,Randomized,Descending,10000,7.2252
19395,Randomized,Descending,10000,8.2721
19396,Randomized,Descending,10000,9.3846
19397,Randomized,Descending,10000,7.4495
19398,Randomized,Descending,10000,6.3242
19399,Randomized,Descending,10000,9.4229
19400,Randomized,Descending,10000,8.5012
19401,Randomized,Descending,10000,9.3609
19402,Randomized,Descending,10000,9.4087
19403,Randomized,Descending,10000,11.1435
19404,Randomized,Descending,10000,8.0794
19405,Randomized,Descending,10000,10.3472
19406,Randomized,Descending,10000,6.8928
19407,Randomized,Descending,10000,6.7591
19408,Randomized,Descending,10000,7.8785
19409,Randomized,Descending,10000,7.4703
19410,Randomized,Descending,10000,6.6083
19411,Randomized,Descending,10000,6.8667
19412,Randomized,Descending,10000,8.1388
19413,Randomized,Descending,10000,9.9042
19414,Randomized,Descending,10000,7.9686
19415,Randomized,Descending,10000,7.739
19416,Randomized,Descending,10000,7.3154
19417,Randomized,Descending,10000,10.4299
19418,Randomized,Descending,10000,6.192
19419,Randomized,Descending,10000,6.4293
19420,Randomized,Descending,10000,7.3171
19421,Randomized,Descending,10000,9.8413
19422,Randomized,Descending,10000,6.7182
19423,Randomized,Descending,10000,7.6607
19424,Randomized,Descending,10000,9.9294
19425,Randomized,Descending,10000,10.0299
19426,Randomized,Descending,10000,10.3076
19427,Randomized,Descending,10000,7.31
19428,Randomized,Descending,10000,8.293
19429,Randomized,Descending,10000,9.2026
19430,Randomized,Descending,10000,6.3813
19431,Randomized,Descending,10000,6.2876
19432,Randomized,Descending,10000,6.4552
19433,Randomized,Descending,10000,9.7561
19434,Randomized,Descending,10000,11.9318
19435,Randomized,Descending,10000,7.4442
19436,Randomized,Descending,10000,11.7853
19437,Randomized,Descending,10000,9.2424
19438,Randomized,Descending,10000,6.0842
19439,Randomized,Descending,10000,9.3249
19440,Randomized,Descending,10000,6.9799
19441,Randomized,Descending,10000,8.7955
19442,Randomized,Descending,10000,10.2735
19443,Randomized,Descending,10000,8.0915
19444,Randomized,Descending,10000,11.0673
19445,Randomized,Descending,10000,7.5566
19446,Randomized,Descending,10000,9.7824
19447,Randomized,Descending,10000,9.2969
19448,Randomized,Descending,10000,12.3217
19449,Randomized,Descending,10000,12.0954
19450,Randomized,Descending,10000,9.0058
19451,Randomized,Descending,10000,10.3423
19452,Randomized,Descending,10000,6.7521
19453,Randomized,Descending,10000,9.538
19454,Randomized,Descending,10000,7.4384
19455,Randomized,Descending,10000,13.5189
19456,Randomized,Descending,10000,10.3684
19457,Randomized,Descending,10000,8.9328
19458,Randomized,Descending,10000,9.8132
19459,Randomized,Descending,10000,9.1479
19460,Randomized,Descending,10000,6.2568
19461,Randomized,Descending,10000,6.7454
19462,Randomized,Descending,10000,10.83
19463,Randomized,Descending,10000,6.6023
19464,Randomized,Descending,10000,6.8813
19465,Randomized,Descending,10000,7.4097
19466,Randomized,Descending,10000,8.9628
19467,Randomized,Descending,10000,8.8086
19468,Randomized,Descending,10000,10.2384
19469,Randomized,Descending,10000,8.123
19470,Randomized,Descending,10000,7.3141
19471,Randomized,Descending,10000,7.3649
19472,Randomized,Descending,10000,8.5934
19473,Randomized,Descending,10000,6.0467
19474,Randomized,Descending,10000,8.9571
19475,Randomized,Descending,10000,7.5063
19476,Randomized,Descending,10000,7.2121
19477,Randomized,Descending,10000,6.5204
19478,Randomized,Descending,10000,11.4858
19479,Randomized,Descending,10000,7.8445
19480,Randomized,Descending,10000,8.4276
19481,Randomized,Descending,10000,7.471
19482,Randomized,Descending,10000,8.7501
19483,Randomized,Descending,10000,7.6255
19484,Randomized,Descending,10000,7.5083
19485,Randomized,Descending,10000,8.1874
19486,Randomized,Descending,10000,13.5113
19487,Randomized,Descending,10000,6.768
19488,Randomized,Descending,10000,6.7467
19489,Randomized,Descending,10000,10.1129
19490,Randomized,Descending,10000,8.9687
19491,Randomized,Descending,10000,9.612
19492,Randomized,Descending,10000,7.6269
19493,Randomized,Descending,10000,8.5781
19494,Randomized,Descending,10000,6.5126
19495,Randomized,Descending,10000,7.0361
19496,Randomized,Descending,10000,6.606
19497,Randomized,Descending,10000,6.4682
19498,Randomized,Descending,10000,8.6269
19499,Randomized,Descending,10000,7.2949
19500,Randomized,Descending,10000,9.9598
19501,Randomized,Descending,10000,10.4468
19502,Randomized,Descending,10000,9.0512
19503,Randomized,Descending,10000,9.378
19504,Randomized,Descending,10000,6.1561
19505,Randomized,Descending,10000,7.177
19506,Randomized,Descending,10000,8.7869
19507,Randomized,Descending,10000,6.9193
19508,Randomized,Descending,10000,6.7245
19509,Randomized,Descending,10000,7.089
19510,Randomized,Descending,10000,10.6669
19511,Randomized,Descending,10000,8.4905
19512,Randomized,Descending,10000,6.4594
19513,Randomized,Descending,10000,10.2877
19514,Randomized,Descending,10000,6.9823
19515,Randomized,Descending,10000,6.7055
19516,Randomized,Descending,10000,7.8182
19517,Randomized,Descending,10000,7.9643
19518,Randomized,Descending,10000,7.8447
19519,Randomized,Descending,10000,6.7095
19520,Randomized,Descending,10000,7.9558
19521,Randomized,Descending,10000,6.4815
19522,Randomized,Descending,10000,7.6793
19523,Randomized,Descending,10000,8.2666
19524,Randomized,Descending,10000,14.0216
19525,Randomized,Descending,10000,6.3446
19526,Randomized,Descending,10000,7.1553
19527,Randomized,Descending,10000,7.4075
19528,Randomized,Descending,10000,9.2194
19529,Randomized,Descending,10000,8.1052
19530,Randomized,Descending,10000,8.4191
19531,Randomized,Descending,10000,6.6042
19532,Randomized,Descending,10000,7.4809
19533,Randomized,Descending,10000,8.0993
19534,Randomized,Descending,10000,8.6161
19535,Randomized,Descending,10000,9.2559
19536,Randomized,Descending,10000,9.016
19537,Randomized,Descending,10000,6.5324
19538,Randomized,Descending,10000,8.5716
19539,Randomized,Descending,10000,6.9816
19540,Randomized,Descending,10000,7.8421
19541,Randomized,Descending,10000,6.5343
19542,Randomized,Descending,10000,6.402
19543,Randomized,Descending,10000,8.8313
19544,Randomized,Descending,10000,8.8049
19545,Randomized,Descending,10000,6.4491
19546,Randomized,Descending,10000,7.169
19547,Randomized,Descending,10000,11.806
19548,Randomized,Descending,10000,10.742
19549,Randomized,Descending,10000,7.5083
19550,Randomized,Descending,10000,7.453
19551,Randomized,Descending,10000,7.27
19552,Randomized,Descending,10000,9.0012
19553,Randomized,Descending,10000,6.9223
19554,Randomized,Descending,10000,7.624
19555,Randomized,Descending,10000,7.0456
19556,Randomized,Descending,10000,9.7719
19557,Randomized,Descending,10000,7.236
19558,Randomized,Descending,10000,7.6627
19559,Randomized,Descending,10000,7.6353
19560,Randomized,Descending,10000,9.647
19561,Randomized,Descending,10000,6.1807
19562,Randomized,Descending,10000,5.9489
19563,Randomized,Descending,10000,7.0983
19564,Randomized,Descending,10000,7.4703
19565,Randomized,Descending,10000,7.0493
19566,Randomized,Descending,10000,8.2308
19567,Randomized,Descending,10000,9.5401
